order id,order date,ship mode,customer id,customer name,origin channel,city,state,postal code,region,arrival scan date,on truck scan date,ready to ship date,pickup date,order_date_day,arrival_scan_day,on_truck_scan_day,ready_to_ship_day,pickup_day
CA-2018-102722,2018-04-18,First Class,KW-16570,Kelly Williams,Email,Monroe,Louisiana,71203,South,,,,,Wednesday,,,,
CA-2019-124506,2019-11-11,Standard Class,BB-11545,Brenda Bowman,Sales,Chicago,Illinois,60623,Central,2019-11-25,2019-11-20,,,Monday,Monday,Wednesday,,
CA-2018-124541,2018-04-06,Standard Class,TT-21220,Thomas Thornton,Email,Houston,Texas,77041,Central,,,,,Friday,,,,
CA-2017-111500,2017-08-17,Standard Class,DJ-13510,Don Jones,Sales,Little Rock,Arkansas,72209,South,,,,,Thursday,,,,
CA-2018-143238,2018-09-06,First Class,LO-17170,Lori Olson,Sales,La Quinta,California,92253,West,,,,,Thursday,,,,
CA-2018-111458,2018-09-26,Standard Class,PF-19165,Philip Fox,Email,New York City,New York,10035,East,,,,,Wednesday,,,,
CA-2018-110632,2018-03-17,Second Class,HR-14830,Harold Ryan,Sales,New York City,New York,10009,East,,,,,Saturday,,,,
CA-2020-109589,2020-12-21,First Class,BD-11635,Brian Derr,Email,Bowling Green,Kentucky,42104,South,,2020-12-24,,,Monday,,Thursday,,
CA-2019-155845,2019-08-12,Second Class,CM-12235,Chris McAfee,Email,Carrollton,Texas,75007,Central,,2019-08-16,,,Monday,,Friday,,
CA-2017-127446,2017-11-25,Standard Class,MC-17590,Matt Collister,Sales,Arlington,Texas,76017,Central,,,,,Saturday,,,,
US-2020-165344,2020-11-13,First Class,SB-20290,Sean Braxton,Sales,Springfield,Ohio,45503,East,,2020-11-16,2020-11-16,2020-11-16,Friday,,Monday,Monday,Monday
CA-2018-169740,2018-02-20,Standard Class,LM-17065,Liz MacKendrick,Email,Hot Springs,Arkansas,71901,South,,,,,Tuesday,,,,
CA-2019-111794,2019-10-01,First Class,HG-15025,Hunter Glantz,Email,Amarillo,Texas,79109,Central,,2019-10-02,,,Tuesday,,Wednesday,,
CA-2020-127026,2020-01-21,Standard Class,MH-18115,Mick Hernandez,Facebook,Jackson,Michigan,49201,Central,,2020-01-29,,,Tuesday,,Wednesday,,
CA-2020-156818,2020-07-11,Second Class,JD-16015,Joy Daniels,Email,New York City,New York,10009,East,,2020-07-17,,,Saturday,,Friday,,
CA-2020-128475,2020-08-26,Standard Class,SC-20680,Steve Carroll,Facebook,Columbus,Georgia,31907,South,,2020-09-02,,,Wednesday,,Wednesday,,
CA-2020-104801,2020-02-13,Standard Class,FH-14350,Fred Harton,Email,Seattle,Washington,98105,West,2020-02-24,2020-02-21,,,Thursday,Monday,Friday,,
CA-2020-122707,2020-04-16,First Class,EB-13750,Edward Becker,Sales,Hoover,Alabama,35244,South,,2020-04-20,,,Thursday,,Monday,,
CA-2020-163321,2020-08-07,Second Class,FM-14380,Fred McMath,Email,Jacksonville,North Carolina,28540,South,,2020-08-12,,,Friday,,Wednesday,,
US-2018-165449,2018-11-22,Standard Class,AP-10720,Anne Pryor,Facebook,Frisco,Texas,75034,Central,,,,,Thursday,,,,
CA-2018-155306,2018-04-17,Standard Class,GA-14515,George Ashbrook,Email,San Francisco,California,94122,West,,,,,Tuesday,,,,
CA-2019-127775,2019-06-11,Second Class,ES-14020,Erica Smith,Email,New York City,New York,10035,East,,2019-06-14,,,Tuesday,,Friday,,
CA-2020-126536,2020-10-12,First Class,NK-18490,Neil Knudson,Facebook,San Francisco,California,94110,West,,2020-10-14,,,Monday,,Wednesday,,
US-2018-122140,2018-04-02,Standard Class,MO-17950,Michael Oakman,Email,Dallas,Texas,75220,Central,,,,,Monday,,,,
CA-2020-108322,2020-04-30,Standard Class,SS-20140,Saphhira Shifley,Sales,Pompano Beach,Florida,33068,South,,2020-05-06,,,Thursday,,Wednesday,,
CA-2018-135685,2018-11-16,Second Class,MP-18175,Mike Pelletier,Facebook,Milwaukee,Wisconsin,53209,Central,,,,,Friday,,,,
CA-2020-112865,2020-05-18,Standard Class,BH-11710,Brosina Hoffman,Email,Philadelphia,Pennsylvania,19140,East,,2020-05-26,,,Monday,,Tuesday,,
CA-2020-138975,2020-05-19,Standard Class,SC-20380,Shahid Collister,Email,Atlanta,Georgia,30318,South,,2020-05-27,,,Tuesday,,Wednesday,,
CA-2019-152072,2019-01-15,Standard Class,Dp-13240,Dean percer,Facebook,Westfield,New Jersey,7090,East,,2019-01-23,,,Tuesday,,Wednesday,,
CA-2020-134915,2020-11-12,First Class,EM-14140,Eugene Moren,Facebook,Glendale,Arizona,85301,West,,2020-11-13,2020-11-12,2020-11-13,Thursday,,Friday,Thursday,Friday
CA-2019-139010,2019-02-21,Second Class,MC-17635,Matthew Clasen,Sales,Los Angeles,California,90032,West,,2019-02-27,,,Thursday,,Wednesday,,
CA-2017-138317,2017-06-21,Standard Class,NW-18400,Natalie Webber,Email,Philadelphia,Pennsylvania,19120,East,,,,,Wednesday,,,,
US-2019-160528,2019-08-23,Standard Class,MH-18115,Mick Hernandez,Facebook,Pharr,Texas,78577,Central,,2019-09-03,,,Friday,,Tuesday,,
US-2018-123960,2018-06-11,Standard Class,BD-11605,Brian Dahlen,Email,Monroe,Louisiana,71203,South,,,,,Monday,,,,
CA-2020-121419,2020-04-02,First Class,TC-21475,Tony Chapman,Facebook,Columbus,Georgia,31907,South,,2020-04-06,,,Thursday,,Monday,,
CA-2019-144554,2019-11-07,Standard Class,DM-13345,Denise Monton,Sales,Newark,Ohio,43055,East,,2019-11-13,,,Thursday,,Wednesday,,
CA-2018-145184,2018-11-27,First Class,JD-16150,Justin Deggeller,Sales,Newark,Delaware,19711,East,,,,,Tuesday,,,,
CA-2020-106859,2020-03-13,Second Class,BF-11215,Benjamin Farhat,Facebook,Albuquerque,New Mexico,87105,West,,2020-03-20,,,Friday,,Friday,,
CA-2020-118773,2020-02-09,Standard Class,TP-21415,Tom Prescott,Email,Houston,Texas,77070,Central,,2020-02-19,,,Sunday,,Wednesday,,
CA-2017-136399,2017-12-16,First Class,CC-12100,Chad Cunningham,Facebook,Los Angeles,California,90049,West,,,,,Saturday,,,,
CA-2020-164168,2020-11-12,Standard Class,LS-16975,Lindsay Shagiari,Facebook,Dallas,Texas,75081,Central,,2020-11-20,2020-11-18,2020-11-20,Thursday,,Friday,Wednesday,Friday
CA-2020-162572,2020-09-25,Second Class,RB-19360,Raymond Buch,Email,Cincinnati,Ohio,45231,East,,2020-09-30,,,Friday,,Wednesday,,
CA-2018-147830,2018-12-15,First Class,NF-18385,Natalie Fritzler,Email,Newark,Ohio,43055,East,,,,,Saturday,,,,
CA-2018-139584,2018-08-24,Standard Class,EM-13810,Eleni McCrary,Sales,New York City,New York,10009,East,,,,,Friday,,,,
US-2019-162677,2019-03-26,First Class,DB-13210,Dean Braden,Email,Jacksonville,North Carolina,28540,South,,2019-03-27,,,Tuesday,,Wednesday,,
US-2020-132059,2020-09-23,Standard Class,AP-10915,Arthur Prichep,Email,Fort Collins,Colorado,80525,West,,2020-09-30,,,Wednesday,,Wednesday,,
CA-2020-152912,2020-11-09,Second Class,BM-11650,Brian Moss,Sales,Columbia,Maryland,21044,East,,2020-11-13,2020-11-12,2020-11-13,Monday,,Friday,Thursday,Friday
CA-2017-158372,2017-11-10,Standard Class,RD-19900,Ruben Dartt,Email,San Diego,California,92037,West,,,,,Friday,,,,
CA-2019-108882,2019-01-09,Standard Class,LA-16780,Laura Armstrong,Sales,Fresno,California,93727,West,,2019-01-16,,,Wednesday,,Wednesday,,
CA-2017-114433,2017-05-13,Standard Class,NP-18325,Naresj Patel,Email,Oakland,California,94601,West,,,,,Saturday,,,,
US-2018-137008,2018-10-02,Standard Class,JP-15460,Jennifer Patt,Sales,Lakewood,New Jersey,8701,East,,,,,Tuesday,,,,
CA-2017-108189,2017-10-02,First Class,ES-14080,Erin Smith,Sales,Tempe,Arizona,85281,West,,,,,Monday,,,,
US-2020-140907,2020-12-10,Second Class,BP-11185,Ben Peterman,Sales,Seattle,Washington,98103,West,,2020-12-16,,,Thursday,,Wednesday,,
CA-2017-140662,2017-11-17,First Class,TS-21205,Thomas Seio,Sales,San Francisco,California,94109,West,,,,,Friday,,,,
CA-2017-115980,2017-07-15,Standard Class,VW-21775,Victoria Wilson,Sales,Sioux Falls,South Dakota,57103,Central,,,,,Saturday,,,,
CA-2018-155145,2018-12-27,Second Class,KN-16450,Kean Nguyen,Sales,Visalia,California,93277,West,,,,,Thursday,,,,
US-2017-117170,2017-09-17,Standard Class,KT-16465,Kean Takahito,Email,Raleigh,North Carolina,27604,South,,,,,Sunday,,,,
CA-2018-157770,2018-12-13,First Class,RD-19585,Rob Dowd,Email,Temecula,California,92592,West,,,,,Thursday,,,,
CA-2017-104738,2017-12-30,Second Class,SP-20620,Stefania Perrino,Sales,Laredo,Texas,78041,Central,,,,,Saturday,,,,
CA-2020-122595,2020-12-14,Standard Class,GM-14455,Gary Mitchum,Facebook,Chicago,Illinois,60653,Central,,2020-12-23,,,Monday,,Wednesday,,
CA-2019-147536,2019-12-26,Standard Class,AR-10510,Andrew Roberts,Email,New York City,New York,10024,East,2020-01-06,2020-01-03,,,Thursday,Monday,Friday,,
CA-2019-139234,2019-05-06,Standard Class,AF-10870,Art Ferguson,Email,Chicago,Illinois,60610,Central,,2019-05-13,,,Monday,,Monday,,
CA-2019-134887,2019-03-25,First Class,TB-21280,Toby Braunhardt,Email,Norman,Oklahoma,73071,Central,,2019-03-25,,,Monday,,Monday,,
CA-2019-134803,2019-05-28,Standard Class,CL-12565,Clay Ludtke,Email,Los Angeles,California,90004,West,,2019-06-05,,,Tuesday,,Wednesday,,
CA-2020-136448,2020-09-16,First Class,AS-10090,Adam Shillingsburg,Email,Philadelphia,Pennsylvania,19143,East,,2020-09-18,,,Wednesday,,Friday,,
CA-2020-128699,2020-12-03,Second Class,ND-18370,Natalie DeCherney,Email,Jacksonville,Florida,32216,South,,2020-12-09,,,Thursday,,Wednesday,,
CA-2020-122644,2020-11-12,Standard Class,SF-20965,Sylvia Foulston,Sales,Columbus,Ohio,43229,East,,2020-11-18,2020-11-17,2020-11-18,Thursday,,Wednesday,Tuesday,Wednesday
CA-2020-111815,2020-03-03,Standard Class,EP-13915,Emily Phan,Email,Dearborn Heights,Michigan,48127,Central,,2020-03-11,,,Tuesday,,Wednesday,,
CA-2019-144911,2019-11-27,First Class,RW-19630,Rob Williams,Sales,Overland Park,Kansas,66212,Central,,2019-12-02,,,Wednesday,,Monday,,
CA-2017-143385,2017-08-31,Standard Class,SJ-20500,Shirley Jackson,Email,Santa Fe,New Mexico,87505,West,,,,,Thursday,,,,
CA-2020-142034,2020-09-24,Standard Class,KB-16240,Karen Bern,Sales,Saint Cloud,Minnesota,56301,Central,,2020-09-30,,,Thursday,,Wednesday,,
CA-2019-108616,2019-09-29,Standard Class,JK-15730,Joe Kamberova,Email,Mobile,Alabama,36608,South,,2019-10-07,,,Sunday,,Monday,,
CA-2020-125115,2020-04-10,First Class,RD-19930,Russell D'Ascenzo,Email,Austin,Texas,78745,Central,2020-04-14,2020-04-10,,,Friday,Tuesday,Friday,,
CA-2019-168536,2019-12-20,Standard Class,SC-20800,Stuart Calhoun,Email,Jackson,Mississippi,39212,South,2019-12-30,2019-12-24,,,Friday,Monday,Tuesday,,
CA-2019-137673,2019-09-05,Standard Class,ML-17395,Marina Lichtenstein,Sales,San Diego,California,92105,West,2019-09-16,2019-09-11,,,Thursday,Monday,Wednesday,,
CA-2020-148922,2020-12-10,Second Class,SU-20665,Stephanie Ulpright,Facebook,Jackson,Mississippi,39212,South,,2020-12-16,,,Thursday,,Wednesday,,
CA-2018-141145,2018-09-17,Standard Class,DB-13405,Denny Blanton,Email,Orlando,Florida,32839,South,,,,,Monday,,,,
CA-2020-152737,2020-11-07,Standard Class,TS-21505,Tony Sayre,Email,San Francisco,California,94122,West,,2020-11-12,2020-11-09,2020-11-12,Saturday,,Thursday,Monday,Thursday
CA-2020-168109,2020-07-03,First Class,JK-15640,Jim Kriz,Facebook,Seattle,Washington,98105,West,,2020-07-03,,,Friday,,Friday,,
CA-2017-102869,2017-09-09,Second Class,LC-17140,Logan Currie,Email,Philadelphia,Pennsylvania,19140,East,,,,,Saturday,,,,
CA-2020-138310,2020-06-26,Standard Class,NP-18700,Nora Preis,Email,Denver,Colorado,80219,West,,2020-07-01,,,Friday,,Wednesday,,
US-2019-131674,2019-11-29,Second Class,NC-18535,Nick Crebassa,Sales,Dallas,Texas,75217,Central,2019-12-10,2019-12-04,,,Friday,Tuesday,Wednesday,,
CA-2018-110093,2018-12-03,Standard Class,AB-10255,Alejandro Ballentine,Facebook,Philadelphia,Pennsylvania,19134,East,,,,,Monday,,,,
CA-2020-113530,2020-05-19,Second Class,BC-11125,Becky Castell,Facebook,San Francisco,California,94109,West,,2020-05-22,,,Tuesday,,Friday,,
CA-2019-145177,2019-11-10,Standard Class,PP-18955,Paul Prost,Facebook,Springfield,Ohio,45503,East,,2019-11-18,,,Sunday,,Monday,,
CA-2020-109960,2020-12-09,Second Class,DB-13210,Dean Braden,Email,Detroit,Michigan,48234,Central,,2020-12-14,,,Wednesday,,Monday,,
CA-2020-158036,2020-09-08,Standard Class,DB-13555,Dorothy Badders,Sales,Dublin,Ohio,43017,East,,2020-09-16,,,Tuesday,,Wednesday,,
US-2020-129777,2020-07-03,Standard Class,FM-14290,Frank Merwin,Facebook,Quincy,Massachusetts,2169,East,,2020-07-10,,,Friday,,Friday,,
CA-2017-129364,2017-12-08,Standard Class,TB-21250,Tim Brockman,Email,Salem,Oregon,97301,West,,,,,Friday,,,,
CA-2020-160416,2020-11-13,Second Class,AD-10180,Alan Dominguez,Facebook,Yonkers,New York,10701,East,,2020-11-20,2020-11-18,2020-11-20,Friday,,Friday,Wednesday,Friday
CA-2017-120544,2017-11-23,Standard Class,SS-20140,Saphhira Shifley,Sales,Mesquite,Texas,75150,Central,,,,,Thursday,,,,
CA-2020-166198,2020-04-21,First Class,JW-15955,Joni Wasserman,Email,Seattle,Washington,98103,West,,2020-04-24,,,Tuesday,,Friday,,
CA-2019-142370,2019-09-19,Standard Class,TP-21130,Theone Pippenger,Email,Columbus,Georgia,31907,South,,2019-09-25,2019-09-23,2019-09-25,Thursday,,Wednesday,Monday,Wednesday
CA-2019-133340,2019-12-09,Standard Class,LH-17155,Logan Haushalter,Email,Jackson,Michigan,49201,Central,,2019-12-16,,,Monday,,Monday,,
CA-2017-115357,2017-08-06,Second Class,RF-19735,Roland Fjeld,Email,Columbia,South Carolina,29203,South,,,,,Sunday,,,,
US-2017-102715,2017-04-11,Second Class,JK-15370,Jay Kimmel,Email,Miami,Florida,33180,South,,,,,Tuesday,,,,
CA-2020-125752,2020-07-31,Standard Class,EH-14125,Eugene Hildebrand,Facebook,Fort Lauderdale,Florida,33311,South,,2020-08-05,,,Friday,,Wednesday,,
CA-2019-156503,2019-10-14,Standard Class,NC-18415,Nathan Cano,Email,Jacksonville,North Carolina,28540,South,2019-10-28,2019-10-23,,,Monday,Monday,Wednesday,,
CA-2017-126760,2017-07-26,Standard Class,KM-16720,Kunst Miller,Email,North Las Vegas,Nevada,89031,West,,,,,Wednesday,,,,
CA-2020-161053,2020-09-22,First Class,JE-15745,Joel Eaton,Email,Fayetteville,Arkansas,72701,South,,2020-09-23,,,Tuesday,,Wednesday,,
CA-2017-140816,2017-12-20,First Class,TC-21295,Toby Carlisle,Email,Thornton,Colorado,80229,West,,,,,Wednesday,,,,
CA-2017-124709,2017-07-27,Second Class,GW-14605,Giulietta Weimer,Email,San Francisco,California,94122,West,,,,,Thursday,,,,
CA-2020-146360,2020-04-23,Second Class,SC-20305,Sean Christensen,Email,Lawrence,Indiana,46226,Central,,2020-04-29,,,Thursday,,Wednesday,,
CA-2018-132486,2018-10-23,Second Class,JF-15355,Jay Fein,Email,San Diego,California,92105,West,,,,,Tuesday,,,,
US-2019-163881,2019-11-24,Standard Class,SP-20860,Sung Pak,Sales,Los Angeles,California,90036,West,2019-12-06,2019-12-04,,,Sunday,Friday,Wednesday,,
US-2019-144547,2019-11-10,Standard Class,MS-17770,Maxwell Schwartz,Email,Houston,Texas,77036,Central,,2019-11-18,,,Sunday,,Monday,,
CA-2020-110212,2020-05-01,Standard Class,SJ-20125,Sanjit Jacobs,Facebook,Texarkana,Arkansas,71854,South,,2020-05-06,,,Friday,,Wednesday,,
CA-2020-157980,2020-12-07,First Class,SH-20395,Shahid Hopkins,Email,Toledo,Ohio,43615,East,,2020-12-09,,,Monday,,Wednesday,,
CA-2018-151043,2018-11-14,Standard Class,MG-17680,Maureen Gastineau,Facebook,Philadelphia,Pennsylvania,19143,East,,,,,Wednesday,,,,
CA-2019-132094,2019-08-26,Standard Class,VG-21805,Vivek Grady,Sales,Philadelphia,Pennsylvania,19140,East,,2019-09-04,,,Monday,,Wednesday,,
CA-2017-116834,2017-10-11,Standard Class,Dp-13240,Dean percer,Facebook,Seattle,Washington,98115,West,,,,,Wednesday,,,,
US-2018-168732,2018-12-10,Standard Class,KM-16660,Khloe Miller,Email,Roswell,Georgia,30076,South,,,,,Monday,,,,
CA-2018-165624,2018-08-23,Standard Class,FH-14350,Fred Harton,Email,Atlanta,Georgia,30318,South,,,,,Thursday,,,,
CA-2019-169957,2019-09-26,Standard Class,SN-20710,Steve Nguyen,Facebook,Covington,Washington,98042,West,,2019-10-02,,,Thursday,,Wednesday,,
US-2019-108777,2019-12-12,First Class,JM-15655,Jim Mitchum,Sales,Lorain,Ohio,44052,East,,2019-12-13,,,Thursday,,Friday,,
US-2018-166520,2018-07-16,First Class,KE-16420,Katrina Edelman,Sales,New York City,New York,10035,East,,,,,Monday,,,,
CA-2019-129196,2019-11-01,Standard Class,XP-21865,Xylona Preis,Email,Chicago,Illinois,60610,Central,,2019-11-08,,,Friday,,Friday,,
US-2019-122182,2019-03-10,Standard Class,BD-11770,Bryan Davis,Email,Philadelphia,Pennsylvania,19143,East,,2019-03-18,,,Sunday,,Monday,,
CA-2018-102491,2018-08-24,Standard Class,KW-16435,Katrina Willman,Email,Florence,Kentucky,41042,South,,,,,Friday,,,,
CA-2020-117394,2020-09-04,Standard Class,MM-17920,Michael Moore,Email,Philadelphia,Pennsylvania,19120,East,,2020-09-11,,,Friday,,Friday,,
CA-2020-106068,2020-10-23,Standard Class,RB-19330,Randy Bradley,Email,Austin,Texas,78745,Central,,2020-10-30,,,Friday,,Friday,,
CA-2018-101091,2018-12-05,Second Class,SW-20245,Scot Wooten,Email,Philadelphia,Pennsylvania,19140,East,,,,,Wednesday,,,,
US-2020-106131,2020-01-14,First Class,TP-21565,Tracy Poddar,Sales,Aurora,Colorado,80013,West,,2020-01-17,,,Tuesday,,Friday,,
US-2020-136868,2020-10-06,Standard Class,CR-12820,Cyra Reiten,Facebook,New York City,New York,10035,East,,2020-10-14,,,Tuesday,,Wednesday,,
CA-2019-111493,2019-10-21,First Class,CM-12160,Charles McCrossin,Email,Baltimore,Maryland,21215,East,2019-10-28,2019-10-23,,,Monday,Monday,Wednesday,,
CA-2017-138436,2017-03-26,Standard Class,JD-15895,Jonathan Doherty,Sales,Los Angeles,California,90036,West,,,,,Sunday,,,,
CA-2020-158344,2020-08-07,Standard Class,CC-12475,Cindy Chapman,Email,Moorhead,Minnesota,56560,Central,,2020-08-12,,,Friday,,Wednesday,,
US-2019-131611,2019-11-05,Standard Class,EP-13915,Emily Phan,Email,Houston,Texas,77036,Central,,2019-11-13,,,Tuesday,,Wednesday,,
US-2018-147662,2018-02-14,Standard Class,KB-16315,Karl Braun,Email,Akron,Ohio,44312,East,,,,,Wednesday,,,,
CA-2020-107909,2020-09-01,Standard Class,SS-20875,Sung Shariari,Email,Redmond,Washington,98052,West,,2020-09-09,,,Tuesday,,Wednesday,,
CA-2018-112375,2018-12-21,Standard Class,RD-19720,Roger Demir,Email,Daytona Beach,Florida,32114,South,,,,,Friday,,,,
CA-2018-125234,2018-11-27,Standard Class,SN-20710,Steve Nguyen,Facebook,Los Angeles,California,90049,West,,,,,Tuesday,,,,
CA-2020-105410,2020-03-19,First Class,ND-18370,Natalie DeCherney,Email,San Francisco,California,94110,West,,2020-03-23,,,Thursday,,Monday,,
US-2020-100482,2020-04-11,Standard Class,JL-15130,Jack Lebron,Email,Lancaster,Ohio,43130,East,,2020-04-20,,,Saturday,,Monday,,
US-2020-169320,2020-07-23,Second Class,LH-16900,Lena Hernandez,Email,Elkhart,Indiana,46514,Central,,2020-07-29,,,Thursday,,Wednesday,,
CA-2018-164336,2018-07-05,Standard Class,MW-18220,Mitch Webber,Email,Philadelphia,Pennsylvania,19140,East,,,,,Thursday,,,,
US-2019-111290,2019-07-22,Standard Class,DK-13375,Dennis Kane,Email,Westland,Michigan,48185,Central,,2019-07-29,,,Monday,,Monday,,
US-2020-125717,2020-09-28,First Class,DS-13030,Darrin Sayre,Facebook,Aurora,Colorado,80013,West,,2020-10-02,,,Monday,,Friday,,
CA-2020-121300,2020-09-29,First Class,MG-17680,Maureen Gastineau,Facebook,Mentor,Ohio,44060,East,,2020-09-30,,,Tuesday,,Wednesday,,
US-2017-138247,2017-12-24,Standard Class,BF-11170,Ben Ferrer,Facebook,Los Angeles,California,90045,West,,,,,Sunday,,,,
CA-2017-109491,2017-02-20,Standard Class,LC-16930,Linda Cazamias,Sales,Richmond,Indiana,47374,Central,,,,,Monday,,,,
CA-2020-152856,2020-09-08,Second Class,RS-19765,Roland Schwarz,Sales,Marion,Ohio,43302,East,,2020-09-11,,,Tuesday,,Friday,,
CA-2018-164427,2018-07-31,Standard Class,AR-10405,Allen Rosenblatt,Sales,Hattiesburg,Mississippi,39401,South,,,,,Tuesday,,,,
US-2018-113327,2018-05-26,Second Class,BF-11170,Ben Ferrer,Facebook,Jacksonville,North Carolina,28540,South,,,,,Saturday,,,,
CA-2018-159863,2018-09-04,Second Class,DS-13180,David Smith,Sales,Houston,Texas,77095,Central,,,,,Tuesday,,,,
CA-2018-112130,2018-05-03,Standard Class,SV-20785,Stewart Visinsky,Email,Philadelphia,Pennsylvania,19140,East,,,,,Thursday,,,,
CA-2019-116547,2019-01-10,Standard Class,KB-16585,Ken Black,Sales,Seattle,Washington,98115,West,,2019-01-18,,,Thursday,,Friday,,
CA-2017-114510,2017-03-14,Standard Class,JF-15295,Jason Fortune-,Email,Logan,Utah,84321,West,,,,,Tuesday,,,,
CA-2017-138681,2017-12-20,First Class,CT-11995,Carol Triggs,Email,Tucson,Arizona,85705,West,,,,,Wednesday,,,,
CA-2020-138149,2020-06-29,First Class,WB-21850,William Brown,Email,Los Angeles,California,90049,West,,2020-07-01,,,Monday,,Wednesday,,
CA-2019-124681,2019-07-18,Second Class,SV-20935,Susan Vittorini,Email,Dallas,Texas,75217,Central,,2019-07-24,,,Thursday,,Wednesday,,
US-2018-103996,2018-03-29,Second Class,RB-19435,Richard Bierner,Email,San Diego,California,92105,West,,,,,Thursday,,,,
CA-2018-155054,2018-06-13,Standard Class,PS-19045,Penelope Sewall,Facebook,Lewiston,Maine,4240,East,,,,,Wednesday,,,,
US-2018-167220,2018-12-12,Standard Class,JB-15925,Joni Blumstein,Email,Austin,Texas,78745,Central,,,,,Wednesday,,,,
CA-2018-123155,2018-03-09,First Class,NS-18640,Noel Staavos,Sales,San Antonio,Texas,78207,Central,,,,,Friday,,,,
CA-2018-104346,2018-12-11,Standard Class,IM-15070,Irene Maddox,Email,Colorado Springs,Colorado,80906,West,,,,,Tuesday,,,,
CA-2018-140025,2018-04-07,Standard Class,PF-19120,Peter Fuller,Email,San Antonio,Texas,78207,Central,,,,,Saturday,,,,
CA-2017-132864,2017-12-02,Standard Class,KN-16390,Katherine Nockton,Sales,Columbus,Ohio,43229,East,,,,,Saturday,,,,
CA-2020-143567,2020-11-02,Second Class,TB-21175,Thomas Boland,Sales,Henderson,Kentucky,42420,South,,2020-11-06,2020-11-05,2020-11-06,Monday,,Friday,Thursday,Friday
CA-2019-163167,2019-11-28,Second Class,RF-19345,Randy Ferguson,Sales,Marietta,Georgia,30062,South,,2019-12-04,,,Thursday,,Wednesday,,
