Index,Order ID,Order Date_x,Ship Mode_x,Customer ID,Customer Name_x,Origin Channel,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit,Order_YearMonth,Order_YearMonth_str,Arrival Scan Date,Customer Name_y,Row ID,Order Date_y,On Truck Scan Date,Ship Mode_y,Ready to Ship Date,Pickup Date
1407,US-2017-118486,2017-04-06,First Class,SD-20485,Shirley Daniels,Facebook,United States,Philadelphia,Pennsylvania,19143.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10004659,116.78399999999999,2,0.2,21.89699999999999,2017-04,04.2017,,,,,,,,
1415,CA-2020-115994,2020-01-28,Second Class,BT-11305,Beth Thompson,Facebook,United States,Costa Mesa,California,92627.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10000580,239.96999999999997,3,0.0,26.39670000000001,2020-01,01.2020,2020-02-06,Beth Thompson,1415.0,2020-01-28,2020-02-03,Standard Processing,,
1418,CA-2018-126697,2018-09-21,First Class,SV-20815,Stuart Van,Sales,United States,Houston,Texas,77041.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004353,151.20000000000002,3,0.2,32.13,2018-09,09.2018,,,,,,,,
1438,CA-2018-139731,2018-10-15,First Class,JE-15745,Joel Eaton,Email,United States,Amarillo,Texas,79109.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004975,263.88,3,0.2,42.88050000000001,2018-10,10.2018,,,,,,,,
1463,CA-2019-152289,2019-08-26,First Class,LC-16930,Linda Cazamias,Sales,United States,Pasadena,Texas,77506.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004571,159.984,2,0.2,43.9956,2019-08,08.2019,,,1463.0,2019-08-26,2019-08-28,Express,,
1467,CA-2017-151708,2017-08-08,Standard Class,MB-17305,Maria Bertelson,Email,United States,Glendale,Arizona,85301.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001767,95.97600000000001,3,0.2,-10.79730000000001,2017-08,08.2017,,,,,,,,
1468,CA-2018-100769,2018-05-16,First Class,TH-21550,Tracy Hopkins,Facebook,United States,Jacksonville,Florida,32216.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10002402,255.968,4,0.2,31.995999999999974,2018-05,05.2018,,,,,,,,
1485,US-2019-108098,2019-10-14,Standard Class,CP-12340,Christine Phan,Sales,United States,Seattle,Washington,98115.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10000865,177.0,3,0.0,30.089999999999982,2019-10,10.2019,,,1485.0,2019-10-14,2019-10-21,Standard Processing,,
1488,CA-2018-140410,2018-11-03,Standard Class,CM-12655,Corinna Mitchell,Facebook,United States,Los Angeles,California,90008.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001109,89.97,3,0.0,37.787400000000005,2018-11,11.2018,,,,,,,,
1556,CA-2020-120761,2020-09-04,Standard Class,AB-10150,Aimee Bixby,Email,United States,Long Beach,New York,11561.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000171,91.96,4,0.0,39.5428,2020-09,09.2020,,,1556.0,2020-09-04,2020-09-09,Standard Processing,,
1567,CA-2018-129112,2018-11-29,First Class,AW-10840,Anthony Witt,Email,United States,Allen,Texas,75002.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003038,21.48,3,0.2,-0.26850000000000307,2018-11,11.2018,,,,,,,,
1573,US-2017-157385,2017-11-23,First Class,SC-20095,Sanjit Chand,Email,United States,Los Angeles,California,90004.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003280,29.99,1,0.0,6.2978999999999985,2017-11,11.2017,,,,,,,,
1589,CA-2018-131338,2018-08-09,First Class,NP-18325,Naresj Patel,Email,United States,New York City,New York,10024.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002600,247.8,4,0.0,34.69200000000001,2018-08,08.2018,,,,,,,,
1615,US-2019-113509,2019-03-15,Standard Class,PL-18925,Paul Lucas,Facebook,United States,Philadelphia,Pennsylvania,19143.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10004855,83.97600000000001,3,0.2,-13.6461,2019-03,03.2019,,,1615.0,2019-03-15,2019-03-20,Standard Processing,,
1624,CA-2020-108560,2020-07-08,Standard Class,JC-15385,Jenna Caffey,Email,United States,Kent,Washington,98031.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003063,50.0,2,0.0,10.5,2020-07,07.2020,,,1621.0,2020-07-08,2020-07-17,Standard Processing,,
1626,CA-2018-157084,2018-12-19,Standard Class,JG-15160,James Galang,Email,United States,Los Angeles,California,90049.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002049,1265.85,3,0.0,556.974,2018-12,12.2018,,,,,,,,
1635,CA-2019-106530,2019-05-08,First Class,CL-12565,Clay Ludtke,Email,United States,Cleveland,Ohio,44105.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001465,58.112,2,0.2,7.263999999999994,2019-05,05.2019,2019-05-13,Clay Ludtke,1631.0,2019-05-08,2019-05-08,Express,,
1647,CA-2018-105221,2018-11-01,First Class,VM-21685,Valerie Mitchum,Facebook,United States,Philadelphia,Pennsylvania,19140.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002323,35.36000000000001,2,0.2,-3.0939999999999994,2018-11,11.2018,,,,,,,,
1654,US-2020-132444,2020-11-18,First Class,CD-12280,Christina DeMoss,Email,United States,Seattle,Washington,98105.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003832,132.52,4,0.0,54.333200000000005,2020-11,11.2020,,,1653.0,2020-11-18,2020-11-23,Express,2020-11-23,2020-11-23
1665,CA-2019-128531,2019-11-24,Second Class,NS-18505,Neola Schneider,Email,United States,Dallas,Texas,75217.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002049,297.576,3,0.2,-7.439400000000035,2019-11,11.2019,2019-12-03,Neola Schneider,1664.0,2019-11-24,2019-11-29,Standard Processing,,
1672,CA-2019-107615,2019-03-22,First Class,RB-19645,Robert Barroso,Sales,United States,North Las Vegas,Nevada,89031.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001013,58.58,2,0.0,19.331399999999995,2019-03,03.2019,,,1672.0,2019-03-22,2019-03-25,Express,,
1694,US-2019-158708,2019-06-26,Second Class,AB-10255,Alejandro Ballentine,Facebook,United States,Plano,Texas,75023.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003133,13.616,2,0.2,3.574200000000001,2019-06,06.2019,,,1694.0,2019-06-26,2019-07-03,Standard Processing,,
1695,CA-2018-156335,2018-09-25,Second Class,PO-19195,Phillina Ober,Facebook,United States,Bayonne,New Jersey,7002.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002006,63.96,4,0.0,19.827599999999997,2018-09,09.2018,,,,,,,,
1723,US-2018-123218,2018-12-20,Standard Class,KD-16345,Katherine Ducich,Email,United States,Chicago,Illinois,60623.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10000736,255.968,4,0.2,51.193599999999996,2018-12,12.2018,,,,,,,,
1729,CA-2019-106894,2019-02-07,First Class,CA-12265,Christina Anderson,Email,United States,Springfield,Virginia,22153.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003063,100.0,4,0.0,21.0,2019-02,02.2019,,,1729.0,2019-02-07,2019-02-08,Express,,
1739,CA-2018-130204,2018-09-03,Standard Class,DB-13120,David Bremer,Sales,United States,San Francisco,California,94122.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003038,17.9,2,0.0,3.400999999999998,2018-09,09.2018,,,,,,,,
1745,CA-2020-152807,2020-10-30,Standard Class,MC-18100,Mick Crebagga,Email,United States,Philadelphia,Pennsylvania,19140.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001142,442.40000000000003,7,0.2,-55.30000000000007,2020-10,10.2020,,,1742.0,2020-10-30,2020-11-04,Standard Processing,,
1759,CA-2017-139017,2017-05-11,Standard Class,RM-19375,Raymond Messe,Email,United States,Houston,Texas,77095.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001013,46.864000000000004,2,0.2,7.615399999999994,2017-05,05.2017,,,,,,,,
1773,CA-2019-129686,2019-11-27,Second Class,GG-14650,Greg Guthrie,Sales,United States,Chicago,Illinois,60623.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001266,62.400000000000006,6,0.2,19.499999999999993,2019-11,11.2019,,,1772.0,2019-11-27,2019-12-02,Standard Processing,,
1780,CA-2019-124667,2019-11-11,Standard Class,BD-11770,Bryan Davis,Email,United States,New York City,New York,10011.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10003447,59.97,3,0.0,14.992499999999996,2019-11,11.2019,,,1780.0,2019-11-11,2019-11-20,Standard Processing,,
1785,CA-2020-166317,2020-09-22,Standard Class,JE-15610,Jim Epp,Sales,United States,Milwaukee,Wisconsin,53209.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004510,98.16,6,0.0,9.815999999999995,2020-09,09.2020,,,1784.0,2020-09-22,2020-09-30,Standard Processing,,
1790,CA-2018-154326,2018-02-15,Standard Class,RP-19855,Roy Phan,Sales,United States,Kenosha,Wisconsin,53142.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004568,139.95,5,0.0,26.590499999999988,2018-02,02.2018,,,,,,,,
1805,CA-2020-158379,2020-09-22,Second Class,JA-15970,Joseph Airdo,Email,United States,Philadelphia,Pennsylvania,19134.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002926,79.98400000000001,2,0.2,22.995400000000004,2020-09,09.2020,,,1803.0,2020-09-22,2020-09-30,Standard Processing,,
1808,US-2019-116729,2019-12-25,First Class,GK-14620,Grace Kelly,Sales,United States,Los Angeles,California,90049.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001465,254.24,7,0.0,76.27199999999998,2019-12,12.2019,,,1806.0,2019-12-25,2019-12-30,Express,,
1845,US-2020-113852,2020-07-29,Standard Class,GW-14605,Giulietta Weimer,Email,United States,Seattle,Washington,98115.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003027,90.57000000000001,3,0.0,11.774100000000004,2020-07,07.2020,,,1845.0,2020-07-29,2020-08-05,Standard Processing,,
1851,CA-2018-160472,2018-07-20,Second Class,RK-19300,Ralph Kennedy,Email,United States,South Bend,Indiana,46614.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002253,831.2,5,0.0,124.68000000000004,2018-07,07.2018,,,,,,,,
1905,CA-2020-167094,2020-10-21,First Class,DK-12835,Damala Kotsonis,Sales,United States,Springfield,Oregon,97477.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003116,28.400000000000002,2,0.2,6.744999999999998,2020-10,10.2020,,,1903.0,2020-10-21,2020-10-23,Express,,
1911,CA-2019-105963,2019-11-15,Standard Class,SC-20770,Stewart Carmichael,Sales,United States,Los Angeles,California,90008.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003832,99.39000000000001,3,0.0,40.749900000000004,2019-11,11.2019,,,1911.0,2019-11-15,2019-11-25,Standard Processing,,
1914,CA-2017-103366,2017-01-15,First Class,EH-13990,Erica Hackney,Email,United States,Roswell,Georgia,30076.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003628,149.95,5,0.0,65.97800000000001,2017-01,01.2017,,,,,,,,
1926,CA-2020-102834,2020-03-09,Standard Class,LW-16990,Lindsay Williams,Sales,United States,San Francisco,California,94110.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001908,199.98,2,0.0,69.993,2020-03,03.2020,,,1926.0,2020-03-09,2020-03-16,Standard Processing,,
1936,CA-2020-101245,2020-11-27,Standard Class,LW-16990,Lindsay Williams,Sales,United States,San Francisco,California,94109.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001284,166.16,8,0.0,59.8176,2020-11,11.2020,,,1935.0,2020-11-27,2020-12-04,Standard Processing,,
1945,CA-2019-108581,2019-06-20,Standard Class,EA-14035,Erin Ashbrook,Sales,United States,Carrollton,Texas,75007.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001109,95.968,4,0.2,26.3912,2019-06,06.2019,,,1945.0,2019-06-20,2019-06-28,Standard Processing,,
1956,CA-2020-157987,2020-09-02,Standard Class,AC-10615,Ann Chong,Sales,United States,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002842,238.0,2,0.0,38.08000000000001,2020-09,09.2020,,,1947.0,2020-09-02,2020-09-09,Standard Processing,,
1961,CA-2020-110905,2020-09-10,Second Class,RW-19690,Robert Waldorf,Email,United States,Springfield,Missouri,65807.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003023,296.84999999999997,5,0.0,53.43299999999999,2020-09,09.2020,,,1959.0,2020-09-10,2020-09-16,Standard Processing,,
1970,CA-2020-117485,2020-09-23,Standard Class,BD-11320,Bill Donatelli,Email,United States,Tulsa,Oklahoma,74133.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004659,291.96,4,0.0,102.18599999999998,2020-09,09.2020,,,1970.0,2020-09-23,2020-09-30,Standard Processing,,
1972,CA-2020-140242,2020-05-06,Standard Class,ML-17755,Max Ludwig,Facebook,United States,Chicago,Illinois,60623.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004659,408.74399999999997,7,0.2,76.63949999999998,2020-05,05.2020,,,1971.0,2020-05-06,2020-05-13,Standard Processing,,
1975,CA-2017-148950,2017-12-14,Standard Class,JD-16015,Joy Daniels,Email,United States,Chicago,Illinois,60610.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002718,35.016000000000005,3,0.2,-2.188500000000003,2017-12,12.2017,,,,,,,,
2001,CA-2020-166128,2020-04-11,Standard Class,LW-17215,Luke Weiss,Email,United States,Pasadena,California,91104.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001767,199.95000000000002,5,0.0,21.994499999999988,2020-04,04.2020,,,2001.0,2020-04-11,2020-04-15,Standard Processing,,
2007,CA-2017-111150,2017-12-31,Standard Class,RW-19630,Rob Williams,Sales,United States,Columbia,Missouri,65203.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10000290,47.53,7,0.0,16.160200000000003,2017-12,12.2017,,,,,,,,
2012,CA-2018-155761,2018-12-11,First Class,SC-20800,Stuart Calhoun,Email,United States,Houston,Texas,77041.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001606,159.984,2,0.2,35.9964,2018-12,12.2018,,,,,,,,
2056,CA-2020-120376,2020-12-22,First Class,TP-21130,Theone Pippenger,Email,United States,Detroit,Michigan,48227.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001114,199.95000000000002,5,0.0,63.98399999999999,2020-12,12.2020,,,2056.0,2020-12-22,2020-12-24,Express,,
2067,CA-2017-106439,2017-10-31,Standard Class,GG-14650,Greg Guthrie,Sales,United States,Los Angeles,California,90049.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10004568,251.91,9,0.0,47.86289999999998,2017-10,10.2017,,,,,,,,
2069,CA-2018-133452,2018-04-13,Standard Class,ZC-21910,Zuschuss Carroll,Email,United States,Pomona,California,91767.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002800,199.96,4,0.0,69.98599999999999,2018-04,04.2018,,,,,,,,
2074,CA-2020-122504,2020-11-07,Second Class,DB-13270,Deborah Brumfield,Facebook,United States,Brentwood,California,94513.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003289,59.97,3,0.0,13.793099999999999,2020-11,11.2020,,,2074.0,2020-11-07,2020-11-12,Standard Processing,2020-11-09,2020-11-12
2100,CA-2020-124401,2020-09-07,Standard Class,RD-19900,Ruben Dartt,Email,United States,Portland,Oregon,97206.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002926,279.944,7,0.2,80.48390000000002,2020-09,09.2020,,,2099.0,2020-09-07,2020-09-16,Standard Processing,,
2105,CA-2020-167101,2020-03-24,Second Class,BM-11650,Brian Moss,Sales,United States,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001266,26.0,2,0.0,11.7,2020-03,03.2020,,,2104.0,2020-03-24,2020-04-01,Standard Processing,,
2127,CA-2017-126032,2017-06-23,Standard Class,BS-11665,Brian Stugart,Email,United States,Philadelphia,Pennsylvania,19143.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000158,86.376,3,0.2,1.079699999999999,2017-06,06.2017,,,,,,,,
2152,CA-2017-167360,2017-11-24,Second Class,RB-19435,Richard Bierner,Email,United States,Saint Louis,Missouri,63116.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001772,111.79,7,0.0,43.5981,2017-11,11.2017,,,,,,,,
2164,CA-2019-154018,2019-10-13,Standard Class,HA-14920,Helen Andreada,Email,United States,Laredo,Texas,78041.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002402,191.976,3,0.2,23.996999999999986,2019-10,10.2019,,,2164.0,2019-10-13,2019-10-23,Standard Processing,,
2170,CA-2020-117870,2020-01-27,Second Class,JH-15820,John Huston,Email,United States,Kent,Ohio,44240.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000927,71.976,3,0.2,-8.997000000000003,2020-01,01.2020,2020-02-06,John Huston,2169.0,2020-01-27,2020-01-31,Standard Processing,,
2184,CA-2019-128818,2019-05-07,Standard Class,CJ-12010,Caroline Jumper,Email,United States,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001767,199.95000000000002,5,0.0,21.994499999999988,2019-05,05.2019,,,2180.0,2019-05-07,2019-05-15,Standard Processing,,
2187,CA-2019-101378,2019-07-14,First Class,RH-19600,Rob Haberlin,Email,United States,Huntsville,Alabama,35810.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10002345,29.0,2,0.0,7.25,2019-07,07.2019,,,2187.0,2019-07-14,2019-07-15,Express,,
2196,CA-2019-128412,2019-12-10,Standard Class,AP-10915,Arthur Prichep,Email,United States,Seattle,Washington,98105.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003038,44.75,5,0.0,8.502499999999994,2019-12,12.2019,,,2192.0,2019-12-10,2019-12-18,Standard Processing,,
2235,CA-2020-104066,2020-12-05,Standard Class,QJ-19255,Quincy Jones,Sales,United States,Burlington,Vermont,,East,Special Projects Muesil,Gluten Free,TEC-AC-10001013,205.03,7,0.0,67.65989999999998,2020-12,12.2020,,,2235.0,2020-12-05,2020-12-09,Standard Processing,,
2261,CA-2018-117611,2018-11-08,Second Class,MZ-17335,Maria Zettner,Facebook,United States,San Diego,California,92024.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002049,371.96999999999997,3,0.0,66.95459999999997,2018-11,11.2018,,,,,,,,
2262,US-2018-137960,2018-12-18,First Class,MW-18220,Mitch Webber,Email,United States,New York City,New York,10035.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002253,166.24,1,0.0,24.936000000000007,2018-12,12.2018,,,,,,,,
2264,CA-2019-131065,2019-11-14,Second Class,AA-10375,Allen Armold,Email,United States,Atlanta,Georgia,30318.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10004145,499.98,2,0.0,114.99540000000002,2019-11,11.2019,,,2264.0,2019-11-14,2019-11-20,Standard Processing,,
2279,CA-2017-104283,2017-06-27,Standard Class,LM-17065,Liz MacKendrick,Email,United States,Southaven,Mississippi,38671.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10000109,223.96,4,0.0,53.75040000000001,2017-06,06.2017,,,,,,,,
2299,CA-2018-113145,2018-11-01,Standard Class,VD-21670,Valerie Dominguez,Email,United States,New York City,New York,10011.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001838,1399.93,7,0.0,601.9699,2018-11,11.2018,,,,,,,,
2303,CA-2019-106558,2019-01-17,Standard Class,DL-13495,Dionis Lloyd,Sales,United States,Columbus,Georgia,31907.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10001142,316.0,4,0.0,31.599999999999966,2019-01,01.2019,,,2303.0,2019-01-17,2019-01-23,Standard Processing,,
2308,CA-2020-116225,2020-11-05,Standard Class,SV-20935,Susan Vittorini,Email,United States,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001432,390.75,5,0.0,171.93000000000006,2020-11,11.2020,,,2308.0,2020-11-05,2020-11-12,Standard Processing,,
2319,CA-2020-122035,2020-07-20,Standard Class,EM-13825,Elizabeth Moffitt,Sales,United States,Sioux Falls,South Dakota,57103.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003095,389.97,3,0.0,132.58980000000003,2020-07,07.2020,,,2314.0,2020-07-20,2020-07-29,Standard Processing,,
2321,CA-2020-165491,2020-03-20,Standard Class,HW-14935,Helen Wasserman,Sales,United States,Seattle,Washington,98115.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10000358,265.93,7,0.0,63.8232,2020-03,03.2020,,,2321.0,2020-03-20,2020-03-25,Standard Processing,,
2343,US-2017-143231,2017-12-31,First Class,GM-14455,Gary Mitchum,Facebook,United States,Franklin,Massachusetts,2038.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000358,113.97,3,0.0,27.3528,2017-12,12.2017,,,,,,,,
2356,CA-2018-111514,2018-08-31,First Class,SC-20260,Scott Cohen,Sales,United States,San Francisco,California,94122.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10004864,36.51,1,0.0,15.699300000000001,2018-08,08.2018,,,,,,,,
2371,CA-2020-155152,2020-07-07,Second Class,MP-17965,Michael Paige,Sales,United States,Warwick,Rhode Island,2886.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10004353,252.0,4,0.0,93.24000000000001,2020-07,07.2020,,,2371.0,2020-07-07,2020-07-10,Standard Processing,,
2392,US-2018-127040,2018-12-06,Standard Class,SG-20605,Speros Goranitis,Email,United States,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002637,1619.91,9,0.0,97.19459999999992,2018-12,12.2018,,,,,,,,
